Date,State,Total_cases,Confirmed_cases,New_cases,Total_deaths,Confirmed_death,New_deaths,State_resident_number,State_visitor_number
08/03/2020,SD,9020,0,65,135,133,0,-1,5703
08/04/2020,SD,9079,0,59,136,136,1,-1,5703
08/05/2020,SD,9168,0,89,137,135,1,-1,5703
08/06/2020,SD,9273,0,105,141,139,4,-1,5703
08/07/2020,SD,9371,0,98,144,144,3,-1,5703
08/08/2020,SD,9477,0,106,146,144,2,-1,5703
08/09/2020,SD,9605,0,128,146,144,0,-1,5703
08/10/2020,SD,9663,0,58,146,144,0,-1,5703
08/11/2020,SD,9713,0,50,146,144,0,-1,5703
08/12/2020,SD,9815,0,102,147,145,1,-1,5703
08/13/2020,SD,9897,0,82,148,146,1,-1,5703
08/14/2020,SD,10024,0,127,150,150,2,-1,5703
08/15/2020,SD,10118,0,94,152,150,2,-1,5703
08/16/2020,SD,10274,0,156,153,151,1,-1,5703
08/17/2020,SD,10360,0,86,153,151,0,-1,5703
08/18/2020,SD,10443,0,83,154,152,1,-1,5703
08/19/2020,SD,10566,0,123,155,153,1,-1,5703
08/20/2020,SD,10691,0,125,157,155,2,-1,5703
08/21/2020,SD,10884,0,193,159,159,2,-1,5703
08/22/2020,SD,11135,0,251,160,160,1,-1,5703
08/23/2020,SD,11276,0,141,161,159,1,-1,5703
08/24/2020,SD,11425,0,149,161,159,0,-1,5703
08/25/2020,SD,11505,0,80,161,159,0,-1,5703
08/26/2020,SD,11571,0,66,162,160,1,-1,5703
08/27/2020,SD,12194,0,623,162,160,0,-1,5703
08/28/2020,SD,12517,0,323,165,163,3,-1,5703
08/29/2020,SD,12942,0,425,167,165,2,-1,5703
08/30/2020,SD,13322,0,380,167,165,0,-1,5703
08/31/2020,SD,13509,0,187,167,165,0,-1,5703
09/01/2020,SD,13749,0,240,167,165,0,-1,5361
09/02/2020,SD,14003,0,254,169,167,2,-1,5361
09/03/2020,SD,14337,0,334,169,167,0,-1,5361
09/04/2020,SD,14596,0,259,170,168,1,-1,5361
09/05/2020,SD,14889,0,293,173,171,3,-1,5361
09/06/2020,SD,15109,0,220,173,171,0,-1,5361
09/07/2020,SD,15300,0,191,173,171,0,-1,5361
09/08/2020,SD,15403,0,103,173,171,0,-1,5361
09/09/2020,SD,15571,0,168,173,171,0,-1,5361
09/10/2020,SD,15834,0,263,177,175,4,-1,5361
09/11/2020,SD,16117,0,283,177,175,0,-1,5361
09/12/2020,SD,16437,0,320,183,181,6,-1,5361
09/13/2020,SD,16638,0,201,184,182,1,-1,5361
09/14/2020,SD,16801,0,163,184,182,0,-1,5361
09/15/2020,SD,16994,0,193,184,182,0,-1,5361
09/16/2020,SD,17291,0,297,192,190,8,-1,5361
09/17/2020,SD,17686,0,395,193,191,1,-1,5361
09/18/2020,SD,18075,0,389,198,196,5,-1,5361
09/19/2020,SD,18444,0,369,200,198,2,-1,5361
09/20/2020,SD,18696,0,252,202,200,2,-1,5361
09/21/2020,SD,18869,0,173,202,200,0,-1,5361
09/22/2020,SD,19189,0,320,202,200,0,-1,5361
09/23/2020,SD,19634,0,445,202,200,0,-1,5361
09/24/2020,SD,20097,0,463,210,208,8,-1,5361
09/25/2020,SD,20554,0,457,216,214,6,-1,5361
09/26/2020,SD,21133,0,579,218,216,2,-1,5361
09/27/2020,SD,21541,0,408,218,216,0,-1,5361
09/28/2020,SD,21738,0,197,218,216,0,-1,5361
09/29/2020,SD,21997,0,259,223,221,5,-1,5361
09/30/2020,SD,22389,0,392,223,221,0,-1,5361
10/01/2020,SD,23136,0,747,236,234,13,-1,4771
10/02/2020,SD,23522,0,386,237,235,1,-1,4771
10/03/2020,SD,23986,0,464,248,246,11,-1,4771
10/04/2020,SD,24418,0,432,248,246,0,-1,4771
10/05/2020,SD,24598,0,180,248,246,0,-1,4771
10/06/2020,SD,24876,0,278,248,246,0,-1,4771
10/07/2020,SD,25906,0,1030,260,258,12,-1,4771
10/08/2020,SD,26441,0,535,274,272,14,-1,4771
10/09/2020,SD,27215,0,774,279,277,5,-1,4771
10/10/2020,SD,27947,0,732,286,284,7,-1,4771
10/11/2020,SD,28564,0,617,286,284,0,-1,4771
10/12/2020,SD,28925,0,361,288,283,2,-1,4771
10/13/2020,SD,29339,0,414,293,288,5,-1,4771
10/14/2020,SD,30215,0,876,296,291,3,-1,4771
10/15/2020,SD,31012,0,797,304,299,8,-1,4771
10/16/2020,SD,31805,0,793,307,302,3,-1,4771
10/17/2020,SD,32611,0,806,315,310,8,-1,4771
10/18/2020,SD,33269,0,658,323,318,8,-1,4771
10/19/2020,SD,33836,0,567,323,318,0,-1,4771
10/20/2020,SD,34457,0,621,330,325,7,-1,4771
10/21/2020,SD,35044,0,587,333,320,3,-1,4771
10/22/2020,SD,36017,0,973,347,334,14,-1,4771
10/23/2020,SD,37202,0,1185,356,341,9,-1,4771
10/24/2020,SD,38141,0,939,366,351,10,-1,4771
10/25/2020,SD,39203,0,1062,375,359,9,-1,4771
10/26/2020,SD,39741,0,538,375,359,0,-1,4771
10/27/2020,SD,40730,0,989,375,359,0,-1,4771
10/28/2020,SD,42000,0,1270,384,368,9,-1,4771
10/29/2020,SD,43000,0,1000,403,382,19,-1,4771
10/30/2020,SD,44559,0,1559,415,394,12,-1,4771
10/31/2020,SD,45992,0,1433,425,404,10,-1,4771
11/01/2020,SD,47324,0,1332,437,416,12,-1,-1
11/02/2020,SD,47850,0,526,438,417,1,-1,-1
11/03/2020,SD,48854,0,1004,446,425,8,-1,-1
11/04/2020,SD,49791,0,937,460,439,14,-1,-1
11/05/2020,SD,51151,0,1360,482,451,22,-1,-1
11/06/2020,SD,52639,0,1488,510,476,28,-1,-1
11/07/2020,SD,53976,0,1337,523,486,13,-1,-1
01/22/2020,RI,0,0,0,0,0,0,33639,6564
01/23/2020,RI,0,0,0,0,0,0,33639,6564
01/24/2020,RI,0,0,0,0,0,0,33639,6564
01/25/2020,RI,0,0,0,0,0,0,33639,6564
01/26/2020,RI,0,0,0,0,0,0,33639,6564
01/27/2020,RI,0,0,0,0,0,0,32725,6564
01/28/2020,RI,0,0,0,0,0,0,32725,6564
01/29/2020,RI,0,0,0,0,0,0,32725,6564
01/30/2020,RI,0,0,0,0,0,0,32725,6564
01/31/2020,RI,0,0,0,0,0,0,32725,6564
02/01/2020,RI,0,0,0,0,0,0,32725,7295
02/02/2020,RI,0,0,0,0,0,0,32725,7295
02/03/2020,RI,0,0,0,0,0,0,32286,7295
02/04/2020,RI,0,0,0,0,0,0,32286,7295
02/05/2020,RI,0,0,0,0,0,0,32286,7295
02/06/2020,RI,0,0,0,0,0,0,32286,7295
02/07/2020,RI,0,0,0,0,0,0,32286,7295
02/08/2020,RI,0,0,0,0,0,0,32286,7295
02/09/2020,RI,0,0,0,0,0,0,32286,7295
02/10/2020,RI,0,0,0,0,0,0,35350,7295
02/11/2020,RI,0,0,0,0,0,0,35350,7295
02/12/2020,RI,0,0,0,0,0,0,35350,7295
02/13/2020,RI,0,0,0,0,0,0,35350,7295
02/14/2020,RI,0,0,0,0,0,0,35350,7295
02/15/2020,RI,0,0,0,0,0,0,35350,7295
02/16/2020,RI,0,0,0,0,0,0,35350,7295
02/17/2020,RI,0,0,0,0,0,0,34246,7295
02/18/2020,RI,0,0,0,0,0,0,34246,7295
02/19/2020,RI,0,0,0,0,0,0,34246,7295
02/20/2020,RI,0,0,0,0,0,0,34246,7295
02/21/2020,RI,0,0,0,0,0,0,34246,7295
02/22/2020,RI,0,0,0,0,0,0,34246,7295
02/23/2020,RI,0,0,0,0,0,0,34246,7295
02/24/2020,RI,0,0,0,0,0,0,32378,7295
02/25/2020,RI,0,0,0,0,0,0,32378,7295
02/26/2020,RI,0,0,0,0,0,0,32378,7295
02/27/2020,RI,0,0,0,0,0,0,32378,7295
02/28/2020,RI,0,0,0,0,0,0,32378,7295
02/29/2020,RI,0,0,0,0,0,0,32378,7295
03/01/2020,RI,1,0,1,0,0,0,32378,5344
03/02/2020,RI,2,0,1,0,0,0,34710,5344
03/03/2020,RI,2,0,0,0,0,0,34710,5344
03/04/2020,RI,2,0,0,0,0,0,34710,5344
03/05/2020,RI,2,0,0,0,0,0,34710,5344
03/06/2020,RI,2,0,0,0,0,0,34710,5344
03/07/2020,RI,3,0,1,0,0,0,34710,5344
03/08/2020,RI,3,0,0,0,0,0,34710,5344
03/09/2020,RI,3,0,0,0,0,0,33532,5344
03/10/2020,RI,5,0,2,0,0,0,33532,5344
03/11/2020,RI,5,0,0,0,0,0,33532,5344
03/12/2020,RI,5,0,0,0,0,0,33532,5344
03/13/2020,RI,5,0,0,0,0,0,33532,5344
03/14/2020,RI,9,0,4,0,0,0,33532,5344
03/15/2020,RI,21,0,12,0,0,0,33532,5344
03/16/2020,RI,23,0,2,0,0,0,30597,5344
03/17/2020,RI,23,0,0,0,0,0,30597,5344
03/18/2020,RI,33,0,10,0,0,0,30597,5344
03/19/2020,RI,44,0,11,0,0,0,30597,5344
03/20/2020,RI,54,0,10,0,0,0,30597,5344
03/21/2020,RI,66,0,12,0,0,0,30597,5344
03/22/2020,RI,97,0,31,0,0,0,30597,5344
03/23/2020,RI,106,0,9,0,0,0,26032,5344
03/24/2020,RI,124,0,18,0,0,0,26032,5344
03/25/2020,RI,132,0,8,0,0,0,26032,5344
03/26/2020,RI,188,0,56,0,0,0,26032,5344
03/27/2020,RI,203,0,15,0,0,0,26032,5344
03/28/2020,RI,239,0,36,2,0,2,26032,5344
03/29/2020,RI,294,0,55,3,0,1,26032,5344
03/30/2020,RI,479,0,185,4,0,1,24605,5344
03/31/2020,RI,520,0,41,8,0,4,24605,5344
04/01/2020,RI,566,0,46,10,0,2,24605,3028
04/02/2020,RI,681,0,115,12,0,2,24605,3028
04/03/2020,RI,711,0,30,14,0,2,24605,3028
04/04/2020,RI,806,0,95,17,0,3,24605,3028
04/05/2020,RI,922,0,116,25,0,8,24605,3028
04/06/2020,RI,1170,0,248,27,0,2,23943,3028
04/07/2020,RI,1414,0,244,30,0,3,23943,3028
04/08/2020,RI,1450,0,36,35,0,5,23943,3028
04/09/2020,RI,1939,0,489,47,0,12,23943,3028
04/10/2020,RI,2015,0,76,49,0,2,23943,3028
04/11/2020,RI,2349,0,334,56,0,7,23943,3028
04/12/2020,RI,2665,0,316,63,0,7,23943,3028
04/13/2020,RI,2976,0,311,73,0,10,24325,3028
04/14/2020,RI,3369,0,393,80,0,7,24325,3028
04/15/2020,RI,3529,0,160,87,0,7,24325,3028
04/16/2020,RI,3969,0,440,114,0,27,24325,3028
04/17/2020,RI,4177,0,208,118,0,4,24325,3028
04/18/2020,RI,4491,0,314,137,0,19,24325,3028
04/19/2020,RI,4706,0,215,150,0,13,24325,3028
04/20/2020,RI,5090,0,384,155,0,5,20645,3028
04/21/2020,RI,5716,0,626,181,0,26,20645,3028
04/22/2020,RI,6012,0,296,186,0,5,20645,3028
04/23/2020,RI,6256,0,244,189,0,3,20645,3028
04/24/2020,RI,6699,0,443,202,0,13,20645,3028
04/25/2020,RI,7129,0,430,215,0,13,20645,3028
04/26/2020,RI,7439,0,310,226,0,11,20645,3028
04/27/2020,RI,7708,0,269,233,0,7,23212,3028
04/28/2020,RI,7926,0,218,239,0,6,23212,3028
04/29/2020,RI,8247,0,321,251,0,12,23212,3028
04/30/2020,RI,8621,0,374,266,0,15,23212,3028
05/01/2020,RI,8962,0,341,279,0,13,23212,3822
05/02/2020,RI,9289,0,327,296,0,17,23212,3822
05/03/2020,RI,9477,0,188,320,0,24,23212,3822
05/04/2020,RI,9652,0,175,341,0,21,23217,3822
05/05/2020,RI,9933,0,281,355,0,14,23217,3822
05/06/2020,RI,10205,0,272,370,0,15,23217,3822
05/07/2020,RI,10530,0,325,388,0,18,23217,3822
05/08/2020,RI,10779,0,249,399,0,11,23217,3822
05/09/2020,RI,10989,0,210,418,0,19,23217,3822
05/10/2020,RI,11274,0,285,422,0,4,23217,3822
05/11/2020,RI,11450,0,176,430,0,8,24575,3822
05/12/2020,RI,11614,0,164,444,0,14,24575,3822
05/13/2020,RI,11835,0,221,462,0,18,24575,3822
05/14/2020,RI,12016,0,181,468,0,6,24575,3822
05/15/2020,RI,12219,0,203,479,0,11,24575,3822
05/16/2020,RI,12434,0,215,489,0,10,24575,3822
05/17/2020,RI,12674,0,240,499,0,10,24575,3822
05/18/2020,RI,12795,0,121,506,0,7,24374,3822
05/19/2020,RI,12951,0,156,532,0,26,24374,3822
05/20/2020,RI,13356,0,405,538,0,6,24374,3822
05/21/2020,RI,13571,0,215,556,0,18,24374,3822
05/22/2020,RI,13736,0,165,579,0,23,24374,3822
05/23/2020,RI,13952,0,216,597,0,18,24374,3822
05/24/2020,RI,14065,0,113,608,0,11,24374,3822
05/25/2020,RI,14065,0,0,608,0,0,24801,3822
05/26/2020,RI,14210,0,145,634,0,26,24801,3822
05/27/2020,RI,14353,0,143,655,0,21,24801,3822
05/28/2020,RI,14494,0,141,677,0,22,24801,3822
05/29/2020,RI,14635,0,141,693,0,16,24801,3822
05/30/2020,RI,14819,0,184,711,0,18,24801,3822
05/31/2020,RI,14928,0,109,718,0,7,24801,3822
06/01/2020,RI,14991,0,63,720,0,2,28342,4378
06/02/2020,RI,15112,0,121,732,0,12,28342,4378
06/03/2020,RI,15219,0,107,742,0,10,28342,4378
06/04/2020,RI,15325,0,106,756,0,14,28342,4378
06/05/2020,RI,15441,0,116,772,0,16,28342,4378
06/06/2020,RI,15441,0,0,772,0,0,28342,4378
06/07/2020,RI,15441,0,0,772,0,0,28342,4378
06/08/2020,RI,15642,0,201,799,0,27,30088,4378
06/09/2020,RI,15691,0,49,808,0,9,30088,4378
06/10/2020,RI,15756,0,65,812,0,4,30088,4378
06/11/2020,RI,15862,0,106,823,0,11,30088,4378
06/12/2020,RI,15947,0,85,833,0,10,30088,4378
06/13/2020,RI,15947,0,0,833,0,0,30088,4378
06/14/2020,RI,15947,0,0,833,0,0,30088,4378
06/15/2020,RI,16093,0,146,851,0,18,-1,4378
06/16/2020,RI,16164,0,71,865,0,14,-1,4378
06/17/2020,RI,16213,0,49,876,0,11,-1,4378
06/18/2020,RI,16269,0,56,885,0,9,-1,4378
06/19/2020,RI,16337,0,68,894,0,9,-1,4378
06/20/2020,RI,16337,0,0,894,0,0,-1,4378
06/21/2020,RI,16337,0,0,894,0,0,-1,4378
06/22/2020,RI,16459,0,122,903,0,9,-1,4378
06/23/2020,RI,16533,0,74,906,0,3,-1,4378
06/24/2020,RI,16606,0,73,912,0,6,-1,4378
06/25/2020,RI,16640,0,34,920,0,8,-1,4378
06/26/2020,RI,16661,0,21,927,0,7,-1,4378
06/27/2020,RI,16661,0,0,927,0,0,-1,4378
06/28/2020,RI,16661,0,0,927,0,0,-1,4378
06/29/2020,RI,16764,0,103,946,0,19,-1,4378
06/30/2020,RI,16813,0,49,950,0,4,-1,4378
07/01/2020,RI,16853,0,40,956,0,6,-1,4910
07/02/2020,RI,16941,0,88,959,0,3,-1,4910
07/03/2020,RI,16991,0,50,960,0,1,-1,4910
07/04/2020,RI,16991,0,0,960,0,0,-1,4910
07/05/2020,RI,16991,0,0,960,0,0,-1,4910
07/06/2020,RI,16991,0,0,960,0,0,-1,4910
07/07/2020,RI,17154,0,163,969,0,9,-1,4910
07/08/2020,RI,17204,0,50,971,0,2,-1,4910
07/09/2020,RI,17243,0,39,974,0,3,-1,4910
07/10/2020,RI,17312,0,69,976,0,2,-1,4910
07/11/2020,RI,17312,0,0,976,0,0,-1,4910
07/12/2020,RI,17312,0,0,976,0,0,-1,4910
07/13/2020,RI,17487,0,175,984,0,8,-1,4910
07/14/2020,RI,17487,0,0,984,0,0,-1,4910
07/15/2020,RI,17640,0,153,987,0,3,-1,4910
07/16/2020,RI,17711,0,71,988,0,1,-1,4910
07/17/2020,RI,17793,0,82,990,0,2,-1,4910
07/18/2020,RI,17793,0,0,990,0,0,-1,4910
07/19/2020,RI,17793,0,0,990,0,0,-1,4910
07/20/2020,RI,17904,0,111,995,0,5,-1,4910
07/21/2020,RI,17986,0,82,996,0,1,-1,4910
07/22/2020,RI,18062,0,76,997,0,1,-1,4910
07/23/2020,RI,18148,0,86,1001,0,4,-1,4910
07/24/2020,RI,18224,0,76,1002,0,1,-1,4910
07/25/2020,RI,18224,0,0,1002,0,0,-1,4910
07/26/2020,RI,18224,0,0,1002,0,0,-1,4910
07/27/2020,RI,18515,0,291,1004,0,2,-1,4910
07/28/2020,RI,18725,0,210,1005,0,1,-1,4910
07/29/2020,RI,18800,0,75,1007,0,2,-1,4910
07/30/2020,RI,18950,0,150,1007,0,0,-1,4910
07/31/2020,RI,19022,0,72,1007,0,0,-1,4910
08/01/2020,RI,19022,0,0,1007,0,0,-1,6119
08/02/2020,RI,19022,0,0,1007,0,0,-1,6119
08/03/2020,RI,19246,0,224,1010,0,3,-1,6119
08/04/2020,RI,19390,0,144,1011,0,1,-1,6119
08/05/2020,RI,19481,0,91,1012,0,1,-1,6119
08/06/2020,RI,19611,0,130,1014,0,2,-1,6119
08/07/2020,RI,19738,0,127,1014,0,0,-1,6119
08/08/2020,RI,19738,0,0,1014,0,0,-1,6119
08/09/2020,RI,19738,0,0,1014,0,0,-1,6119
08/10/2020,RI,19934,0,196,1015,0,1,-1,6119
08/11/2020,RI,20053,0,119,1016,0,1,-1,6119
08/12/2020,RI,20129,0,76,1018,0,2,-1,6119
08/13/2020,RI,20240,0,111,1019,0,1,-1,6119
08/14/2020,RI,20355,0,115,1021,0,2,-1,6119
08/15/2020,RI,20355,0,0,1021,0,0,-1,6119
08/16/2020,RI,20335,0,-20,1021,0,0,-1,6119
08/17/2020,RI,20572,0,237,1023,0,2,-1,6119
08/18/2020,RI,20692,0,120,1024,0,1,-1,6119
08/19/2020,RI,20795,0,103,1027,0,3,-1,6119
08/20/2020,RI,20871,0,76,1028,0,1,-1,6119
08/21/2020,RI,21022,0,151,1030,0,2,-1,6119
08/22/2020,RI,21022,0,0,1030,0,0,-1,6119
08/23/2020,RI,21022,0,0,1030,0,0,-1,6119
08/24/2020,RI,21302,0,280,1035,0,5,-1,6119
08/25/2020,RI,21372,0,70,1039,0,4,-1,6119
08/26/2020,RI,21454,0,82,1041,0,2,-1,6119
08/27/2020,RI,21589,0,135,1044,0,3,-1,6119
08/28/2020,RI,21683,0,94,1046,0,2,-1,6119
08/29/2020,RI,21683,0,0,1046,0,0,-1,6119
08/30/2020,RI,21683,0,0,1046,0,0,-1,6119
08/31/2020,RI,21949,0,266,1048,0,2,-1,6119
09/01/2020,RI,22002,0,53,1050,0,2,-1,5218
09/02/2020,RI,22078,0,76,1051,0,1,-1,5218
09/03/2020,RI,22143,0,65,1055,0,4,-1,5218
09/04/2020,RI,22243,0,100,1055,0,0,-1,5218
09/05/2020,RI,22243,0,0,1055,0,0,-1,5218
09/06/2020,RI,22243,0,0,1055,0,0,-1,5218
09/07/2020,RI,22243,0,0,1055,0,0,-1,5218
09/08/2020,RI,22592,0,349,1059,0,4,-1,5218
09/09/2020,RI,22676,0,84,1062,0,3,-1,5218
09/10/2020,RI,22782,0,106,1067,0,5,-1,5218
09/11/2020,RI,22905,0,123,1071,0,4,-1,5218
09/12/2020,RI,22905,0,0,1071,0,0,-1,5218
09/13/2020,RI,22905,0,0,1071,0,0,-1,5218
09/14/2020,RI,23130,0,225,1075,0,4,-1,5218
09/15/2020,RI,23250,0,120,1078,0,3,-1,5218
09/16/2020,RI,23358,0,108,1081,0,3,-1,5218
09/17/2020,RI,23488,0,130,1085,0,4,-1,5218
09/18/2020,RI,23620,0,132,1088,0,3,-1,5218
09/19/2020,RI,23620,0,0,1088,0,0,-1,5218
09/20/2020,RI,23620,0,0,1088,0,0,-1,5218
09/21/2020,RI,23932,0,312,1097,0,9,-1,5218
09/22/2020,RI,24044,0,112,1099,0,2,-1,5218
09/23/2020,RI,24177,0,133,1102,0,3,-1,5218
09/24/2020,RI,24311,0,134,1106,0,4,-1,5218
09/25/2020,RI,24181,0,-130,1107,0,1,-1,5218
09/26/2020,RI,24181,0,0,1107,0,0,-1,5218
09/27/2020,RI,24181,0,0,1107,0,0,-1,5218
09/28/2020,RI,24424,0,243,1110,0,3,-1,5218
09/29/2020,RI,24556,0,132,1113,0,3,-1,5218
09/30/2020,RI,24748,0,192,1114,0,1,-1,5218
10/01/2020,RI,24914,0,166,1117,0,3,-1,4697
10/02/2020,RI,25076,0,162,1118,0,1,-1,4697
10/03/2020,RI,25076,0,0,1118,0,0,-1,4697
10/04/2020,RI,25076,0,0,1118,0,0,-1,4697
10/05/2020,RI,25419,0,343,1121,0,3,-1,4697
10/06/2020,RI,25596,0,177,1125,0,4,-1,4697
10/07/2020,RI,25776,0,180,1126,0,1,-1,4697
10/08/2020,RI,26045,0,269,1127,0,1,-1,4697
10/09/2020,RI,26294,0,249,1130,0,3,-1,4697
10/10/2020,RI,26294,0,0,1130,0,0,-1,4697
10/11/2020,RI,26294,0,0,1130,0,0,-1,4697
10/12/2020,RI,26294,0,0,1130,0,0,-1,4697
10/13/2020,RI,26960,0,666,1139,0,9,-1,4697
10/14/2020,RI,27164,0,204,1147,0,8,-1,4697
10/15/2020,RI,27438,0,274,1149,0,2,-1,4697
10/16/2020,RI,27691,0,253,1152,0,3,-1,4697
10/17/2020,RI,27691,0,0,1152,0,0,-1,4697
10/18/2020,RI,27691,0,0,1152,0,0,-1,4697
10/19/2020,RI,28347,0,656,1159,0,7,-1,4697
10/20/2020,RI,28649,0,302,1164,0,5,-1,4697
10/21/2020,RI,29123,0,474,1169,0,5,-1,4697
10/22/2020,RI,29594,0,471,1173,0,4,-1,4697
10/23/2020,RI,30118,0,524,1177,0,4,-1,4697
10/24/2020,RI,30118,0,0,1177,0,0,-1,4697
10/25/2020,RI,30118,0,0,1177,0,0,-1,4697
10/26/2020,RI,31024,0,906,1184,0,7,-1,4697
10/27/2020,RI,31445,0,421,1188,0,4,-1,4697
10/28/2020,RI,31944,0,499,1192,0,4,-1,4697
10/29/2020,RI,32312,0,368,1195,0,3,-1,4697
10/30/2020,RI,32874,0,562,1201,0,6,-1,4697
10/31/2020,RI,32874,0,0,1201,0,0,-1,4697
11/01/2020,RI,32874,0,0,1201,0,0,-1,-1
11/02/2020,RI,34120,0,1246,1210,0,9,-1,-1
11/03/2020,RI,34543,0,423,1212,0,2,-1,-1
11/04/2020,RI,35122,0,579,1214,0,2,-1,-1
11/05/2020,RI,35750,0,628,1222,0,8,-1,-1
11/06/2020,RI,36380,0,630,1224,0,2,-1,-1
11/07/2020,RI,36380,0,0,1224,0,0,-1,-1
01/22/2020,KS,0,0,0,0,0,0,33639,20058
01/23/2020,KS,0,0,0,0,0,0,33639,20058
01/24/2020,KS,0,0,0,0,0,0,33639,20058
01/25/2020,KS,0,0,0,0,0,0,33639,20058
01/26/2020,KS,0,0,0,0,0,0,33639,20058
01/27/2020,KS,0,0,0,0,0,0,32725,20058
01/28/2020,KS,0,0,0,0,0,0,32725,20058
01/29/2020,KS,0,0,0,0,0,0,32725,20058
01/30/2020,KS,0,0,0,0,0,0,32725,20058
01/31/2020,KS,0,0,0,0,0,0,32725,20058
02/01/2020,KS,0,0,0,0,0,0,32725,20807
02/02/2020,KS,0,0,0,0,0,0,32725,20807
02/03/2020,KS,0,0,0,0,0,0,32286,20807
02/04/2020,KS,0,0,0,0,0,0,32286,20807
02/05/2020,KS,0,0,0,0,0,0,32286,20807
02/06/2020,KS,0,0,0,0,0,0,32286,20807
02/07/2020,KS,0,0,0,0,0,0,32286,20807
02/08/2020,KS,0,0,0,0,0,0,32286,20807
02/09/2020,KS,0,0,0,0,0,0,32286,20807
02/10/2020,KS,0,0,0,0,0,0,35350,20807
02/11/2020,KS,0,0,0,0,0,0,35350,20807
02/12/2020,KS,0,0,0,0,0,0,35350,20807
02/13/2020,KS,0,0,0,0,0,0,35350,20807
02/14/2020,KS,0,0,0,0,0,0,35350,20807
02/15/2020,KS,0,0,0,0,0,0,35350,20807
02/16/2020,KS,0,0,0,0,0,0,35350,20807
02/17/2020,KS,0,0,0,0,0,0,34246,20807
02/18/2020,KS,0,0,0,0,0,0,34246,20807
02/19/2020,KS,0,0,0,0,0,0,34246,20807
02/20/2020,KS,0,0,0,0,0,0,34246,20807
02/21/2020,KS,0,0,0,0,0,0,34246,20807
02/22/2020,KS,0,0,0,0,0,0,34246,20807
02/23/2020,KS,0,0,0,0,0,0,34246,20807
02/24/2020,KS,0,0,0,0,0,0,32378,20807
02/25/2020,KS,0,0,0,0,0,0,32378,20807
02/26/2020,KS,0,0,0,0,0,0,32378,20807
02/27/2020,KS,0,0,0,0,0,0,32378,20807
02/28/2020,KS,0,0,0,0,0,0,32378,20807
02/29/2020,KS,0,0,0,0,0,0,32378,20807
03/01/2020,KS,0,0,0,0,0,0,32378,16684
03/02/2020,KS,0,0,0,0,0,0,34710,16684
03/03/2020,KS,0,0,0,0,0,0,34710,16684
03/04/2020,KS,0,0,0,0,0,0,34710,16684
03/05/2020,KS,0,0,0,0,0,0,34710,16684
03/06/2020,KS,0,0,0,0,0,0,34710,16684
03/07/2020,KS,0,0,0,0,0,0,34710,16684
03/08/2020,KS,1,0,1,0,0,0,34710,16684
03/09/2020,KS,1,0,0,0,0,0,33532,16684
03/10/2020,KS,1,0,0,0,0,0,33532,16684
03/11/2020,KS,1,0,0,0,0,0,33532,16684
03/12/2020,KS,4,0,3,1,0,1,33532,16684
03/13/2020,KS,6,0,2,1,0,0,33532,16684
03/14/2020,KS,7,0,1,1,0,0,33532,16684
03/15/2020,KS,8,0,1,1,0,0,33532,16684
03/16/2020,KS,11,0,3,1,0,0,30597,16684
03/17/2020,KS,16,0,5,1,0,0,30597,16684
03/18/2020,KS,21,0,5,1,0,0,30597,16684
03/19/2020,KS,35,0,14,1,0,0,30597,16684
03/20/2020,KS,44,0,9,1,0,0,30597,16684
03/21/2020,KS,55,0,11,2,0,1,30597,16684
03/22/2020,KS,64,0,9,2,0,0,30597,16684
03/23/2020,KS,82,0,18,2,0,0,26032,16684
03/24/2020,KS,98,0,16,2,0,0,26032,16684
03/25/2020,KS,98,0,0,2,0,0,26032,16684
03/26/2020,KS,168,0,70,3,0,1,26032,16684
03/27/2020,KS,202,0,34,4,0,1,26032,16684
03/28/2020,KS,261,0,59,5,0,1,26032,16684
03/29/2020,KS,319,0,58,6,0,1,26032,16684
03/30/2020,KS,368,0,49,8,0,2,24605,16684
03/31/2020,KS,428,0,60,9,0,1,24605,16684
04/01/2020,KS,482,0,54,10,0,1,24605,12187
04/02/2020,KS,552,0,70,13,0,3,24605,12187
04/03/2020,KS,620,0,68,17,0,4,24605,12187
04/04/2020,KS,698,0,78,21,0,4,24605,12187
04/05/2020,KS,813,0,115,23,0,2,24605,12187
04/06/2020,KS,845,0,32,25,0,2,23943,12187
04/07/2020,KS,900,0,55,27,0,2,23943,12187
04/08/2020,KS,1076,0,176,39,0,12,23943,12187
04/09/2020,KS,1106,0,30,44,0,5,23943,12187
04/10/2020,KS,1241,0,135,52,0,8,23943,12187
04/11/2020,KS,1279,0,38,56,0,4,23943,12187
04/12/2020,KS,1377,0,98,57,0,1,23943,12187
04/13/2020,KS,1376,0,-1,62,0,5,24325,12187
04/14/2020,KS,1477,0,101,71,0,9,24325,12187
04/15/2020,KS,1494,0,17,76,0,5,24325,12187
04/16/2020,KS,1588,0,94,80,0,4,24325,12187
04/17/2020,KS,1760,0,172,88,0,8,24325,12187
04/18/2020,KS,1811,0,51,88,0,0,24325,12187
04/19/2020,KS,1849,1849,38,92,0,4,24325,12187
04/20/2020,KS,1986,0,137,100,0,8,20645,12187
04/21/2020,KS,2025,2025,39,107,0,7,20645,12187
04/22/2020,KS,2211,2211,186,110,0,3,20645,12187
04/23/2020,KS,2482,2482,271,112,0,2,20645,12187
